MGI_ID,Mouse_symbol,IMPC_viability_DR7.0,Link_IMPC
MGI:3700200,Ttc30a2,Viable,http://www.mousephenotype.org/data/genes/MGI:3700200
MGI:3702087,Rnaset2b,Viable,http://www.mousephenotype.org/data/genes/MGI:3702087
MGI:3710397,Tmem254b,Viable,http://www.mousephenotype.org/data/genes/MGI:3710397
MGI:3712553,Pramef20,Viable,http://www.mousephenotype.org/data/genes/MGI:3712553
MGI:3714859,Cyp3a41b,Lethal,http://www.mousephenotype.org/data/genes/MGI:3714859
MGI:3769707,Cyp3a59,Lethal,http://www.mousephenotype.org/data/genes/MGI:3769707
MGI:3769929,Gm14496,Viable,http://www.mousephenotype.org/data/genes/MGI:3769929
MGI:3780550,Mthfsl,Viable,http://www.mousephenotype.org/data/genes/MGI:3780550
MGI:3781032,Kcnj13,Lethal,http://www.mousephenotype.org/data/genes/MGI:3781032
MGI:3833469,Tgfbr3l,Viable,http://www.mousephenotype.org/data/genes/MGI:3833469
MGI:3833934,Rtl10,Viable,http://www.mousephenotype.org/data/genes/MGI:3833934
MGI:4821256,Trim30b,Viable,http://www.mousephenotype.org/data/genes/MGI:4821256
MGI:4936930,Tarbp1,Viable,http://www.mousephenotype.org/data/genes/MGI:4936930
MGI:4936993,Gm17359,Viable,http://www.mousephenotype.org/data/genes/MGI:4936993
MGI:5546359,Xndc1,Viable,http://www.mousephenotype.org/data/genes/MGI:5546359
MGI:700009,Sh3gl2,Viable,http://www.mousephenotype.org/data/genes/MGI:700009
MGI:87871,Acat2,Lethal,http://www.mousephenotype.org/data/genes/MGI:87871
MGI:87874,Ace,Lethal,http://www.mousephenotype.org/data/genes/MGI:87874
MGI:87878,Apoc4,Viable,http://www.mousephenotype.org/data/genes/MGI:87878
MGI:87885,Chrna1,Lethal,http://www.mousephenotype.org/data/genes/MGI:87885
MGI:87891,Chrnb2,Subviable,http://www.mousephenotype.org/data/genes/MGI:87891
MGI:87912,Acvr2b,Subviable,http://www.mousephenotype.org/data/genes/MGI:87912
MGI:87913,Acy1,Viable,http://www.mousephenotype.org/data/genes/MGI:87913
MGI:87920,Plin2,Viable,http://www.mousephenotype.org/data/genes/MGI:87920
MGI:87929,Adh5,Viable,http://www.mousephenotype.org/data/genes/MGI:87929
MGI:87934,Adra2a,Viable,http://www.mousephenotype.org/data/genes/MGI:87934
MGI:87948,Adss,Lethal,http://www.mousephenotype.org/data/genes/MGI:87948
MGI:87964,Agtr1a,Viable,http://www.mousephenotype.org/data/genes/MGI:87964
MGI:87966,Agtr2,Viable,http://www.mousephenotype.org/data/genes/MGI:87966
MGI:87968,Ahcy,Lethal,http://www.mousephenotype.org/data/genes/MGI:87968
MGI:87994,Aldoa,Lethal,http://www.mousephenotype.org/data/genes/MGI:87994
MGI:87995,Aldob,Subviable,http://www.mousephenotype.org/data/genes/MGI:87995
MGI:87997,Alox15,Viable,http://www.mousephenotype.org/data/genes/MGI:87997
MGI:88015,Ampd1,Subviable,http://www.mousephenotype.org/data/genes/MGI:88015
MGI:88041,Apeh,Viable,http://www.mousephenotype.org/data/genes/MGI:88041
MGI:88047,Aplp2,Viable,http://www.mousephenotype.org/data/genes/MGI:88047
MGI:88059,App,Subviable,http://www.mousephenotype.org/data/genes/MGI:88059
MGI:88068,Areg,Viable,http://www.mousephenotype.org/data/genes/MGI:88068
MGI:88107,Atp1a3,Lethal,http://www.mousephenotype.org/data/genes/MGI:88107
MGI:88110,Atp2a2,Lethal,http://www.mousephenotype.org/data/genes/MGI:88110
MGI:88115,Atp5a1,Lethal,http://www.mousephenotype.org/data/genes/MGI:88115
MGI:88121,Avp,Lethal,http://www.mousephenotype.org/data/genes/MGI:88121
MGI:88127,B2m,Subviable,http://www.mousephenotype.org/data/genes/MGI:88127
MGI:88135,Tff1,Viable,http://www.mousephenotype.org/data/genes/MGI:88135
MGI:88137,Bckdhb,Lethal,http://www.mousephenotype.org/data/genes/MGI:88137
MGI:88140,Bcl3,Viable,http://www.mousephenotype.org/data/genes/MGI:88140
MGI:88144,Bdkrb1,Viable,http://www.mousephenotype.org/data/genes/MGI:88144
MGI:88174,Bmi1,Subviable,http://www.mousephenotype.org/data/genes/MGI:88174
MGI:88180,Bmp4,Lethal,http://www.mousephenotype.org/data/genes/MGI:88180
MGI:88215,Btg1,Viable,http://www.mousephenotype.org/data/genes/MGI:88215
MGI:88222,Tspo,Viable,http://www.mousephenotype.org/data/genes/MGI:88222
MGI:88223,C1qa,Viable,http://www.mousephenotype.org/data/genes/MGI:88223
MGI:88224,C1qb,Viable,http://www.mousephenotype.org/data/genes/MGI:88224
MGI:88225,C1qc,Viable,http://www.mousephenotype.org/data/genes/MGI:88225
MGI:88227,C3,Viable,http://www.mousephenotype.org/data/genes/MGI:88227
MGI:88228,C4b,Viable,http://www.mousephenotype.org/data/genes/MGI:88228
MGI:88235,C7,Viable,http://www.mousephenotype.org/data/genes/MGI:88235
MGI:88236,C8b,Viable,http://www.mousephenotype.org/data/genes/MGI:88236
MGI:88279,Cbl,Subviable,http://www.mousephenotype.org/data/genes/MGI:88279
MGI:88289,Cbx2,Lethal,http://www.mousephenotype.org/data/genes/MGI:88289
MGI:88294,Cacna1s,Lethal,http://www.mousephenotype.org/data/genes/MGI:88294
MGI:88296,Cacna1b,Viable,http://www.mousephenotype.org/data/genes/MGI:88296
MGI:88297,Cck,Viable,http://www.mousephenotype.org/data/genes/MGI:88297
MGI:88302,Ccnb1,Lethal,http://www.mousephenotype.org/data/genes/MGI:88302
MGI:88314,Ccnd2,Viable,http://www.mousephenotype.org/data/genes/MGI:88314
MGI:88322,Cd22,Viable,http://www.mousephenotype.org/data/genes/MGI:88322
MGI:88336,Cd40,Viable,http://www.mousephenotype.org/data/genes/MGI:88336
MGI:88340,Cd5,Viable,http://www.mousephenotype.org/data/genes/MGI:88340
MGI:88344,Cd7,Viable,http://www.mousephenotype.org/data/genes/MGI:88344
MGI:88354,Cdh1,Lethal,http://www.mousephenotype.org/data/genes/MGI:88354
MGI:88357,Cdk4,Subviable,http://www.mousephenotype.org/data/genes/MGI:88357
MGI:88380,F2,Subviable,http://www.mousephenotype.org/data/genes/MGI:88380
MGI:88393,Chd1,Lethal,http://www.mousephenotype.org/data/genes/MGI:88393
MGI:88399,Chrm4,Viable,http://www.mousephenotype.org/data/genes/MGI:88399
MGI:88407,Ckb,Viable,http://www.mousephenotype.org/data/genes/MGI:88407
MGI:88421,Clps,Lethal,http://www.mousephenotype.org/data/genes/MGI:88421
MGI:88423,Clu,Viable,http://www.mousephenotype.org/data/genes/MGI:88423
MGI:88431,Cnbp,Lethal,http://www.mousephenotype.org/data/genes/MGI:88431
MGI:88439,Cntf,Viable,http://www.mousephenotype.org/data/genes/MGI:88439
MGI:88451,Col18a1,Viable,http://www.mousephenotype.org/data/genes/MGI:88451
MGI:88460,Col6a2,Viable,http://www.mousephenotype.org/data/genes/MGI:88460
MGI:88463,Col8a1,Viable,http://www.mousephenotype.org/data/genes/MGI:88463
MGI:88466,Col9a2,Viable,http://www.mousephenotype.org/data/genes/MGI:88466
MGI:88468,Col1a2,Viable,http://www.mousephenotype.org/data/genes/MGI:88468
MGI:88470,Comt,Viable,http://www.mousephenotype.org/data/genes/MGI:88470
MGI:88473,Cox4i1,Lethal,http://www.mousephenotype.org/data/genes/MGI:88473
MGI:88475,Cox5b,Lethal,http://www.mousephenotype.org/data/genes/MGI:88475
MGI:88476,Cp,Viable,http://www.mousephenotype.org/data/genes/MGI:88476
MGI:88478,Cpa1,Viable,http://www.mousephenotype.org/data/genes/MGI:88478
MGI:88490,Crabp1,Viable,http://www.mousephenotype.org/data/genes/MGI:88490
MGI:88492,Masp1,Viable,http://www.mousephenotype.org/data/genes/MGI:88492
MGI:88513,Cr1l,Lethal,http://www.mousephenotype.org/data/genes/MGI:88513
MGI:88529,Cs,Lethal,http://www.mousephenotype.org/data/genes/MGI:88529
MGI:88537,Csk,Lethal,http://www.mousephenotype.org/data/genes/MGI:88537
MGI:88555,Ctla2b,Lethal,http://www.mousephenotype.org/data/genes/MGI:88555
MGI:88562,Ctsd,Subviable,http://www.mousephenotype.org/data/genes/MGI:88562
MGI:88574,Cybb,Viable,http://www.mousephenotype.org/data/genes/MGI:88574
MGI:88586,Cyp17a1,Viable,http://www.mousephenotype.org/data/genes/MGI:88586
MGI:88591,Cyp21a1,Subviable,http://www.mousephenotype.org/data/genes/MGI:88591
MGI:88599,Cyp2b13,Viable,http://www.mousephenotype.org/data/genes/MGI:88599
MGI:88607,Cyp2e1,Viable,http://www.mousephenotype.org/data/genes/MGI:88607
MGI:88609,Cyp3a11,Viable,http://www.mousephenotype.org/data/genes/MGI:88609
MGI:891978,Phyh,Viable,http://www.mousephenotype.org/data/genes/MGI:891978
MGI:891996,Cps1,Lethal,http://www.mousephenotype.org/data/genes/MGI:891996
MGI:892866,Dgcr2,Viable,http://www.mousephenotype.org/data/genes/MGI:892866
MGI:892973,Gpr19,Viable,http://www.mousephenotype.org/data/genes/MGI:892973
MGI:893575,Plscr1,Viable,http://www.mousephenotype.org/data/genes/MGI:893575
MGI:893578,Scarb1,Viable,http://www.mousephenotype.org/data/genes/MGI:893578
MGI:894284,Rab12,Viable,http://www.mousephenotype.org/data/genes/MGI:894284
MGI:894308,Rab21,Lethal,http://www.mousephenotype.org/data/genes/MGI:894308
MGI:894320,Prdx6,Viable,http://www.mousephenotype.org/data/genes/MGI:894320
MGI:894323,Ranbp2,Lethal,http://www.mousephenotype.org/data/genes/MGI:894323
MGI:894407,Tmem165,Viable,http://www.mousephenotype.org/data/genes/MGI:894407
MGI:894652,Usp10,Lethal,http://www.mousephenotype.org/data/genes/MGI:894652
MGI:894653,Npm3,Viable,http://www.mousephenotype.org/data/genes/MGI:894653
MGI:894662,Nrsn1,Viable,http://www.mousephenotype.org/data/genes/MGI:894662
MGI:894669,Serpinb9c,Viable,http://www.mousephenotype.org/data/genes/MGI:894669
MGI:894675,Tnfrsf18,Viable,http://www.mousephenotype.org/data/genes/MGI:894675
MGI:894676,Mast2,Viable,http://www.mousephenotype.org/data/genes/MGI:894676
MGI:894678,Aurka,Lethal,http://www.mousephenotype.org/data/genes/MGI:894678
MGI:894679,Bach2,Viable,http://www.mousephenotype.org/data/genes/MGI:894679
MGI:894680,Bach1,Subviable,http://www.mousephenotype.org/data/genes/MGI:894680
MGI:90168,Dcaf11,Viable,http://www.mousephenotype.org/data/genes/MGI:90168
MGI:91842,D1Pas1,Viable,http://www.mousephenotype.org/data/genes/MGI:91842
MGI:94203,Nudt19,Viable,http://www.mousephenotype.org/data/genes/MGI:94203
MGI:94852,Oaf,Viable,http://www.mousephenotype.org/data/genes/MGI:94852
MGI:94862,Slc6a3,Viable,http://www.mousephenotype.org/data/genes/MGI:94862
MGI:94869,Dcc,Lethal,http://www.mousephenotype.org/data/genes/MGI:94869
MGI:94890,Dhfr,Lethal,http://www.mousephenotype.org/data/genes/MGI:94890
MGI:94893,Cyb5r3,Lethal,http://www.mousephenotype.org/data/genes/MGI:94893
MGI:94900,Dlk1,Subviable,http://www.mousephenotype.org/data/genes/MGI:94900
MGI:94919,Dpp4,Viable,http://www.mousephenotype.org/data/genes/MGI:94919
MGI:95281,Ect2,Lethal,http://www.mousephenotype.org/data/genes/MGI:95281
MGI:95284,Edn2,Lethal,http://www.mousephenotype.org/data/genes/MGI:95284
MGI:95295,Egr1,Subviable,http://www.mousephenotype.org/data/genes/MGI:95295
MGI:95300,Eif2b4,Lethal,http://www.mousephenotype.org/data/genes/MGI:95300
MGI:95321,Emb,Subviable,http://www.mousephenotype.org/data/genes/MGI:95321
MGI:95387,Emx1,Viable,http://www.mousephenotype.org/data/genes/MGI:95387
MGI:95401,Epb41,Subviable,http://www.mousephenotype.org/data/genes/MGI:95401
MGI:95414,Ercc3,Lethal,http://www.mousephenotype.org/data/genes/MGI:95414
MGI:95415,Erg,Lethal,http://www.mousephenotype.org/data/genes/MGI:95415
MGI:95453,Smarcad1,Subviable,http://www.mousephenotype.org/data/genes/MGI:95453
MGI:95479,Fabp1,Viable,http://www.mousephenotype.org/data/genes/MGI:95479
MGI:95491,Fbp2,Subviable,http://www.mousephenotype.org/data/genes/MGI:95491
MGI:95496,Fcer1g,Subviable,http://www.mousephenotype.org/data/genes/MGI:95496
MGI:95500,Fcgr3,Viable,http://www.mousephenotype.org/data/genes/MGI:95500
MGI:95516,Fgf2,Viable,http://www.mousephenotype.org/data/genes/MGI:95516
MGI:95517,Fgf3,Lethal,http://www.mousephenotype.org/data/genes/MGI:95517
MGI:95521,Fgf7,Viable,http://www.mousephenotype.org/data/genes/MGI:95521
MGI:95522,Fgfr1,Lethal,http://www.mousephenotype.org/data/genes/MGI:95522
MGI:95525,Fgfr4,Viable,http://www.mousephenotype.org/data/genes/MGI:95525
MGI:95568,Folr1,Lethal,http://www.mousephenotype.org/data/genes/MGI:95568
MGI:95575,Fosb,Viable,http://www.mousephenotype.org/data/genes/MGI:95575
MGI:95583,Fshr,Viable,http://www.mousephenotype.org/data/genes/MGI:95583
MGI:95588,Fth1,Lethal,http://www.mousephenotype.org/data/genes/MGI:95588
MGI:95590,Ftl2-ps,Viable,http://www.mousephenotype.org/data/genes/MGI:95590
MGI:95593,Fuca1,Viable,http://www.mousephenotype.org/data/genes/MGI:95593
MGI:95602,Fyn,Lethal,http://www.mousephenotype.org/data/genes/MGI:95602
MGI:95610,Gabpa,Lethal,http://www.mousephenotype.org/data/genes/MGI:95610
MGI:95619,Gabrb1,Viable,http://www.mousephenotype.org/data/genes/MGI:95619
MGI:95626,Gabrr2,Viable,http://www.mousephenotype.org/data/genes/MGI:95626
MGI:95634,Gad2,Viable,http://www.mousephenotype.org/data/genes/MGI:95634
MGI:95636,Galc,Viable,http://www.mousephenotype.org/data/genes/MGI:95636
MGI:95637,Gal,Viable,http://www.mousephenotype.org/data/genes/MGI:95637
MGI:95639,Gap43,Lethal,http://www.mousephenotype.org/data/genes/MGI:95639
MGI:95654,Gart,Lethal,http://www.mousephenotype.org/data/genes/MGI:95654
MGI:95662,Gata2,Lethal,http://www.mousephenotype.org/data/genes/MGI:95662
MGI:95667,Gbx1,Viable,http://www.mousephenotype.org/data/genes/MGI:95667
MGI:95669,Gc,Viable,http://www.mousephenotype.org/data/genes/MGI:95669
MGI:95678,Gda,Viable,http://www.mousephenotype.org/data/genes/MGI:95678
MGI:95684,Gdf10,Viable,http://www.mousephenotype.org/data/genes/MGI:95684
MGI:95698,Gfpt1,Lethal,http://www.mousephenotype.org/data/genes/MGI:95698
MGI:95707,Gh,Subviable,http://www.mousephenotype.org/data/genes/MGI:95707
MGI:95708,Ghr,Viable,http://www.mousephenotype.org/data/genes/MGI:95708
MGI:95709,Ghrh,Viable,http://www.mousephenotype.org/data/genes/MGI:95709
MGI:95710,Ghrhr,Viable,http://www.mousephenotype.org/data/genes/MGI:95710
MGI:95718,Gjc1,Lethal,http://www.mousephenotype.org/data/genes/MGI:95718
MGI:95721,Gjb3,Lethal,http://www.mousephenotype.org/data/genes/MGI:95721
MGI:95722,Gjb4,Viable,http://www.mousephenotype.org/data/genes/MGI:95722
MGI:95742,Glo1,Viable,http://www.mousephenotype.org/data/genes/MGI:95742
MGI:95751,Glrb,Lethal,http://www.mousephenotype.org/data/genes/MGI:95751
MGI:95759,Glycam1,Viable,http://www.mousephenotype.org/data/genes/MGI:95759
MGI:95766,Gna11,Viable,http://www.mousephenotype.org/data/genes/MGI:95766
MGI:95768,Gna13,Lethal,http://www.mousephenotype.org/data/genes/MGI:95768
MGI:95771,Gnai1,Viable,http://www.mousephenotype.org/data/genes/MGI:95771
MGI:95775,Gnao1,Lethal,http://www.mousephenotype.org/data/genes/MGI:95775
MGI:95780,Gnaz,Lethal,http://www.mousephenotype.org/data/genes/MGI:95780
MGI:95784,Gnb2,Viable,http://www.mousephenotype.org/data/genes/MGI:95784
MGI:95785,Gnb3,Viable,http://www.mousephenotype.org/data/genes/MGI:95785
MGI:95791,Got1,Lethal,http://www.mousephenotype.org/data/genes/MGI:95791
MGI:95805,Grb2,Lethal,http://www.mousephenotype.org/data/genes/MGI:95805
MGI:95819,Grin1,Lethal,http://www.mousephenotype.org/data/genes/MGI:95819
MGI:95833,Grp,Viable,http://www.mousephenotype.org/data/genes/MGI:95833
MGI:95835,Hspa5,Lethal,http://www.mousephenotype.org/data/genes/MGI:95835
MGI:95862,Gstm4,Viable,http://www.mousephenotype.org/data/genes/MGI:95862
MGI:95886,H13,Lethal,http://www.mousephenotype.org/data/genes/MGI:95886
MGI:95901,H2-Eb1,Viable,http://www.mousephenotype.org/data/genes/MGI:95901
MGI:95908,Pfdn6,Subviable,http://www.mousephenotype.org/data/genes/MGI:95908
MGI:95909,Slc39a7,Lethal,http://www.mousephenotype.org/data/genes/MGI:95909
MGI:95911,H2-Ke6,Viable,http://www.mousephenotype.org/data/genes/MGI:95911
MGI:95917,H2-M5,Viable,http://www.mousephenotype.org/data/genes/MGI:95917
MGI:96012,Hao2,Viable,http://www.mousephenotype.org/data/genes/MGI:96012
MGI:96025,Hbb-bh2,Viable,http://www.mousephenotype.org/data/genes/MGI:96025
MGI:96031,Hc,Viable,http://www.mousephenotype.org/data/genes/MGI:96031
MGI:96074,Hexb,Viable,http://www.mousephenotype.org/data/genes/MGI:96074
MGI:96080,Mst1,Viable,http://www.mousephenotype.org/data/genes/MGI:96080
MGI:96112,Hmbs,Lethal,http://www.mousephenotype.org/data/genes/MGI:96112
MGI:96120,Hmgn1,Viable,http://www.mousephenotype.org/data/genes/MGI:96120
MGI:96136,Hmgn2,Subviable,http://www.mousephenotype.org/data/genes/MGI:96136
MGI:96160,Hmga1,Subviable,http://www.mousephenotype.org/data/genes/MGI:96160
MGI:96171,Hoxa10,Viable,http://www.mousephenotype.org/data/genes/MGI:96171
MGI:96174,Hoxa2,Lethal,http://www.mousephenotype.org/data/genes/MGI:96174
MGI:96194,Hoxc12,Viable,http://www.mousephenotype.org/data/genes/MGI:96194
MGI:96238,Hsf1,Subviable,http://www.mousephenotype.org/data/genes/MGI:96238
MGI:96239,Hsf2,Viable,http://www.mousephenotype.org/data/genes/MGI:96239
MGI:96240,Hspb1,Viable,http://www.mousephenotype.org/data/genes/MGI:96240
MGI:96250,Hsp90aa1,Viable,http://www.mousephenotype.org/data/genes/MGI:96250
MGI:96269,Ranbp1,Lethal,http://www.mousephenotype.org/data/genes/MGI:96269
MGI:96270,Trmt2a,Viable,http://www.mousephenotype.org/data/genes/MGI:96270
MGI:96273,Htr1a,Viable,http://www.mousephenotype.org/data/genes/MGI:96273
MGI:96274,Htr1b,Subviable,http://www.mousephenotype.org/data/genes/MGI:96274
MGI:96276,Htr1d,Viable,http://www.mousephenotype.org/data/genes/MGI:96276
MGI:96395,Irf8,Viable,http://www.mousephenotype.org/data/genes/MGI:96395
MGI:96412,Ide,Viable,http://www.mousephenotype.org/data/genes/MGI:96412
MGI:96413,Idh1,Viable,http://www.mousephenotype.org/data/genes/MGI:96413
MGI:96414,Idh2,Viable,http://www.mousephenotype.org/data/genes/MGI:96414
MGI:96416,Ido1,Viable,http://www.mousephenotype.org/data/genes/MGI:96416
MGI:96438,Igfbp3,Viable,http://www.mousephenotype.org/data/genes/MGI:96438
MGI:96522,Rbpj,Lethal,http://www.mousephenotype.org/data/genes/MGI:96522
MGI:96538,Il10ra,Viable,http://www.mousephenotype.org/data/genes/MGI:96538
MGI:96539,Il12a,Viable,http://www.mousephenotype.org/data/genes/MGI:96539
MGI:96541,Il13,Viable,http://www.mousephenotype.org/data/genes/MGI:96541
MGI:96542,Il1a,Viable,http://www.mousephenotype.org/data/genes/MGI:96542
MGI:96546,Il1r2,Viable,http://www.mousephenotype.org/data/genes/MGI:96546
MGI:96549,Il2ra,Viable,http://www.mousephenotype.org/data/genes/MGI:96549
MGI:96552,Il3,Viable,http://www.mousephenotype.org/data/genes/MGI:96552
MGI:96560,Il6st,Viable,http://www.mousephenotype.org/data/genes/MGI:96560
MGI:96581,Ipp,Viable,http://www.mousephenotype.org/data/genes/MGI:96581
MGI:96590,Irf1,Viable,http://www.mousephenotype.org/data/genes/MGI:96590
MGI:96600,Itga2,Viable,http://www.mousephenotype.org/data/genes/MGI:96600
MGI:96623,Itpr1,Subviable,http://www.mousephenotype.org/data/genes/MGI:96623
MGI:96626,Ivl,Viable,http://www.mousephenotype.org/data/genes/MGI:96626
MGI:96650,Jup,Lethal,http://www.mousephenotype.org/data/genes/MGI:96650
MGI:96654,Kcna1,Viable,http://www.mousephenotype.org/data/genes/MGI:96654
MGI:96666,Kcnb1,Viable,http://www.mousephenotype.org/data/genes/MGI:96666
MGI:96668,Kcnc2,Viable,http://www.mousephenotype.org/data/genes/MGI:96668
MGI:96669,Kcnc3,Viable,http://www.mousephenotype.org/data/genes/MGI:96669
MGI:96671,Kcnd1,Viable,http://www.mousephenotype.org/data/genes/MGI:96671
MGI:96691,Krt17,Viable,http://www.mousephenotype.org/data/genes/MGI:96691
MGI:96696,Krt9,Viable,http://www.mousephenotype.org/data/genes/MGI:96696
MGI:96699,Krt2,Subviable,http://www.mousephenotype.org/data/genes/MGI:96699
MGI:96702,Krt5,Subviable,http://www.mousephenotype.org/data/genes/MGI:96702
MGI:96704,Krt7,Viable,http://www.mousephenotype.org/data/genes/MGI:96704
MGI:96705,Krt8,Lethal,http://www.mousephenotype.org/data/genes/MGI:96705
MGI:96738,Hikeshi,Lethal,http://www.mousephenotype.org/data/genes/MGI:96738
MGI:96757,Lcn2,Viable,http://www.mousephenotype.org/data/genes/MGI:96757
MGI:96759,Ldha,Lethal,http://www.mousephenotype.org/data/genes/MGI:96759
MGI:96763,Ldhb,Viable,http://www.mousephenotype.org/data/genes/MGI:96763
MGI:96765,Ldlr,Viable,http://www.mousephenotype.org/data/genes/MGI:96765
MGI:96770,Lef1,Lethal,http://www.mousephenotype.org/data/genes/MGI:96770
MGI:96778,Lgals3,Viable,http://www.mousephenotype.org/data/genes/MGI:96778
MGI:96783,Lhcgr,Viable,http://www.mousephenotype.org/data/genes/MGI:96783
MGI:96788,Lifr,Lethal,http://www.mousephenotype.org/data/genes/MGI:96788
MGI:96790,Lipe,Viable,http://www.mousephenotype.org/data/genes/MGI:96790
MGI:96794,Lmna,Lethal,http://www.mousephenotype.org/data/genes/MGI:96794
MGI:96796,Lmnb2,Lethal,http://www.mousephenotype.org/data/genes/MGI:96796
MGI:96816,Lor,Subviable,http://www.mousephenotype.org/data/genes/MGI:96816
MGI:96824,Tlr4,Viable,http://www.mousephenotype.org/data/genes/MGI:96824
MGI:96825,Selenbp1,Viable,http://www.mousephenotype.org/data/genes/MGI:96825
MGI:96828,Lrp1,Lethal,http://www.mousephenotype.org/data/genes/MGI:96828
MGI:96836,Lta4h,Viable,http://www.mousephenotype.org/data/genes/MGI:96836
